timestamp,state,loop_count,v_x,v_y,v_z,v_yaw,w_x,w_y,w_z,w_yaw
1770092367.508404,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.541738,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.5750718,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.6084054,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.6417384,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.6750717,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.7084048,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.7417367,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.7750695,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.8084018,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.8417342,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.8750663,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.9083984,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.9417303,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092367.9750617,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.0083933,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.0417247,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.0750556,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.1083865,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.1417172,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.175047,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.2083771,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.2417076,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.2750378,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.3083673,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.34171,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.3750534,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.408396,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.4417388,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.4750817,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.5084245,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.5417674,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.5751104,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.608453,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.6417952,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.675138,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.708481,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.741824,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.7751667,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.8085096,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.8418527,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.875196,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.9085386,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092368.9418817,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.0419104,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.0752528,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.1085956,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.1419387,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.1752818,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.2086246,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.2419682,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.275311,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.308654,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.3419917,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.3753295,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.408667,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.4420047,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.4753423,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.5086787,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.6086907,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.8087132,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.84205,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.875387,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.9087238,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.9420602,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092369.9753962,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.0087326,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.042069,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.0754056,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.108742,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.1420784,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.1754148,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.2087512,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.2420871,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.2754233,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.3087595,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.3420975,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.3754356,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.4087727,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.4421108,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.4754486,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.5087864,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.5421243,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.575462,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.6088,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.6421375,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.6754754,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.7088134,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.742151,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.7754881,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.808826,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.8421626,INIT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.8755,MOVING_FORWARD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.9088373,MOVING_FORWARD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.9421747,MOVING_FORWARD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770092370.9755123,MOVING_FORWARD,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
