timestamp,state,loop_count,v_x,v_y,v_z,v_yaw,w_x,w_y,w_z,w_yaw,cmd_linear_x,cmd_angular_z
1771398442.1086562,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.00011062446297244191,0.0,0.0,0.0,0.0,0.0,0.0
1771398442.1756363,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.0001106259286942972,0.0,0.0,0.0,0.0,0.0,0.0
1771398442.242502,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.0001106074377200064,0.0,0.0,0.0,0.0,0.0,0.0
1771398442.3093045,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.00011061714658582458,0.0,0.0,0.0,0.0,0.0,0.0
1771398442.3759866,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.00011073487539038094,0.0,0.0,0.0,0.0,0.0,0.0
1771398442.5090146,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.00011086637787821738,0.0,0.0,0.0,0.0,0.0,0.0
1771398442.5753605,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.000110664792780149,0.0,0.0,0.0,0.0,0.0,0.0
1771398442.7077146,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.00011070725576764661,0.0,0.0,0.0,0.0,0.0,0.0
1771398442.7737226,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.00011063424014853559,0.0,0.0,0.0,0.0,0.0,0.0
1771398442.8396196,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.00011058347412093696,0.0,0.0,0.0,0.0,0.0,0.0
1771398442.9054031,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.00011059029410593356,0.0,0.0,0.0,0.0,0.0,0.0
1771398442.971075,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.0001105667734619076,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.1020815,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.00011057209329670058,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.1674159,INIT,0,-0.0003331403713673353,5.74315017729532e-05,-0.0001526640699012205,0.00011059997498867531,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.2326388,INIT,0,-0.0003051736275665462,0.0001437608734704554,-0.00015936656564008445,9.53592157570973e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.2977529,INIT,0,-0.0003051736275665462,0.0001437608734704554,-0.00015936656564008445,9.534332178926576e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.3644347,INIT,0,-0.0003051736275665462,0.0001437608734704554,-0.00015936656564008445,9.549837257677531e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.431101,INIT,0,-0.0003051736275665462,0.0001437608734704554,-0.00015936656564008445,9.553460225800184e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.4977508,INIT,0,-0.0002562489826232195,0.00025309924967586994,-0.00012458664423320442,6.86124470713181e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.5643852,INIT,0,-0.0002562489826232195,0.00025309924967586994,-0.00012458664423320442,6.854443815540222e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.6310031,INIT,0,-0.0002562489826232195,0.00025309924967586994,-0.00012458664423320442,6.855963422197594e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.697606,INIT,0,-0.0002562489826232195,0.00025309924967586994,-0.00012458664423320442,6.855848955591144e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.7641923,INIT,0,-0.0002562489826232195,0.00025309924967586994,-0.00012458664423320442,6.85394672830957e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.8307638,INIT,0,-0.0002562489826232195,0.00025309924967586994,-0.00012458664423320442,6.8539587037785e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.8973184,INIT,0,-0.0002562489826232195,0.00025309924967586994,-0.00012458664423320442,6.85304582459899e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398443.9638581,INIT,0,-0.00017905537970364094,0.0003191894502379,-5.307725223246962e-05,4.3262801564485366e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398444.096889,INIT,0,-0.00011140304559376091,0.00037315444205887616,1.8910366634372622e-05,1.9292973191874192e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398444.1633806,INIT,0,-0.00011140304559376091,0.00037315444205887616,1.8910366634372622e-05,1.92951854339606e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398444.2298572,INIT,0,-0.00011140304559376091,0.00037315444205887616,1.8910366634372622e-05,1.9217485197349582e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398444.2963176,INIT,0,-0.00011140304559376091,0.00037315444205887616,1.8910366634372622e-05,1.9216456331558736e-05,0.0,0.0,0.0,0.0,0.0,0.0
1771398444.3628402,INIT,0,-0.00011140304559376091,0.00037315444205887616,1.8910366634372622e-05,1.9272938841068325e-05,0.0,0.0,0.0,0.0,0.0,0.0
