timestamp,x,y,yaw
1769678340.2908175,0.0,0.0,-0.003200135188471403
1769678340.310729,0.0,0.0,-0.0035983653195702657
1769678340.3307154,7.994491422172452e-05,-2.8767224842830923e-07,-0.004197956016168369
1769678340.3507104,0.00015992368928900426,-6.234216006752032e-07,-0.004397904701699167
1769678340.3706887,0.0002398366042580222,-9.748732510219242e-07,-0.0045976889072336415
1769678340.3906937,0.00031985543430255016,-1.3427775306358247e-06,-0.005197836433819299
1769678340.4106798,0.00031985543430255016,-1.3427775306358247e-06,-0.005997285575950219
1769678340.430669,0.00031985543430255016,-1.3427775306358247e-06,-0.006796849918078561
1769678340.4506638,0.00023987767391233207,-7.991723254465399e-07,-0.008196492994037506
1769678340.470639,0.00023987767391233207,-7.991723254465399e-07,-0.009794497838319314
1769678340.4906373,0.00015988756707917355,-1.5684342916550496e-08,-0.011194391794279326
1769678340.5106227,0.0002398241500118914,-9.105631516761976e-07,-0.012993077595752675
1769678340.5306125,0.0001598726673960898,1.2831112744560373e-07,-0.014792137797240904
1769678340.5505967,0.0001598726673960898,1.2831112744560373e-07,-0.016390890161506
1769678340.5705824,0.0001598726673960898,1.2831112744560373e-07,-0.017989744925768814
1769678340.590581,0.0002398537952670725,-1.3106841996397449e-06,-0.019789611527289086
1769678340.6105587,0.00015995831470735087,2.7062275722177765e-07,-0.021188056203242926
1769678340.6305552,0.00023992547317099042,-1.423979486342301e-06,-0.02298772120475518
1769678340.6505363,0.00016002125413025904,4.1316003859188863e-07,-0.024786041246214
1769678340.67052,0.00016002125413025904,4.1316003859188863e-07,-0.026384737290480357
1769678340.6905196,8.005092625330873e-05,2.523645894700821e-06,-0.028184696142004292
1769678340.7105029,0.0001599520677238806,2.710600018158972e-07,-0.029983186103469856
1769678340.7304912,8.00346359309795e-05,2.667957538688201e-06,-0.031782136864953736
1769678340.7504811,0.00025985439259932567,-3.0490236240111072e-06,-0.033381342349208705
1769678340.7704577,0.00017999252107397262,-3.8213649314165254e-07,-0.03517923606065058
1769678340.7904692,0.00025998878250499554,-3.1975053672971196e-06,-0.03698026627221709
1769678340.8104527,0.00025998878250499554,-3.1975053672971196e-06,-0.0385789418364839
1769678340.8304272,0.00033982740413549374,-6.279123885846159e-06,-0.040376648437918335
1769678340.850431,0.00033982740413549374,-6.279123885846159e-06,-0.04197694704214888
1769678340.8704026,0.00041964358365236855,-9.631532710938715e-06,-0.04417382710024487
1769678340.890409,0.00041964358365236855,-9.631532710938715e-06,-0.04577433306447076
1769678340.9103932,0.0003397899472002969,-5.9737306845009234e-06,-0.047972610562559165
1769678340.930389,0.0003397899472002969,-5.9737306845009234e-06,-0.04957226412680412
1769678340.95038,0.000259923292515415,-2.0113134912887387e-06,-0.051771298424888416
1769678340.9703496,0.000259923292515415,-2.0113134912887387e-06,-0.05336885518918024
1769678340.9903455,0.0001800542307757328,2.2552584008736706e-06,-0.05556838591726187
1769678341.0103273,0.0002598584962269102,-2.1839059116284683e-06,-0.05736675770872273
1769678341.0303178,0.0001800275763729676,2.4007655294035034e-06,-0.05956572523680739
1769678341.0503194,0.00025989166050780627,-2.3620308158504415e-06,-0.06136585967833831
1769678341.0702932,0.00025989166050780627,-2.3620308158504415e-06,-0.06336323780810156
1769678341.0902913,0.00033972341352796003,-7.427209710948422e-06,-0.06516306408962023
1769678341.1102784,0.00033972341352796003,-7.427209710948422e-06,-0.06716178301940347
1769678341.1302562,0.00033972341352796003,-7.427209710948422e-06,-0.06875999522368065
1769678341.1502063,0.0002601105594822479,-1.9443867084377526e-06,-0.07095453437178928
1769678341.170238,0.00018018574715949752,3.73617735610349e-06,-0.0727573789834279
1769678341.1902397,0.00018018574715949752,3.73617735610349e-06,-0.07475754121323265
1769678341.210209,0.00010053228210943479,9.701992392180772e-06,-0.07655476388464787
1769678341.2302094,0.00018029971797121208,3.58345767488843e-06,-0.07875481194272667
1769678341.2501934,0.0002599880392541202,-2.7053882735648512e-06,-0.08015369341868238
1769678341.2701817,0.00033968483733090094,-9.107096370910302e-06,-0.0823524144367684
1769678341.290173,0.0002599896744138384,-2.529130144152892e-06,-0.08415165328826371
1769678341.3101456,0.0003395967194429636,-9.2440526611379e-06,-0.0863486212363592
1769678341.330143,0.0003395967194429636,-9.2440526611379e-06,-0.08794840784060119
1769678341.3501408,0.0003395967194429636,-9.2440526611379e-06,-0.09034816466696245
1769678341.3701203,0.0003395967194429636,-9.2440526611379e-06,-0.09194652023123641
1769678341.3901212,0.0003395967194429636,-9.2440526611379e-06,-0.09394660236103997
1769678341.4101021,0.0003395967194429636,-9.2440526611379e-06,-0.09554508080531118
1769678341.4301012,0.0002599657135743793,-1.6124650542527715e-06,-0.09774496694339087
1769678341.4501295,0.0002599657135743793,-1.6124650542527715e-06,-0.09934723690757734
1769678341.4700668,0.00018061012955890413,6.297332991825124e-06,-0.10154032922569382
1769678341.4900696,0.00026020974558033436,-1.8131315522282387e-06,-0.1033405933572299
1769678341.5100515,8.133342492228253e-05,1.6738138684750124e-05,-0.10533876818700504
1769678341.5300426,0.00016085532593406127,8.33027796686682e-06,-0.10713798399849944
1769678341.5500357,0.00016085532593406127,8.33027796686682e-06,-0.10953715702487374
1769678341.5700064,0.00024025877188070375,-4.023033640805472e-07,-0.11133450641629397
1769678341.590011,0.00016073617454974987,8.488069309107121e-06,-0.11353500162437036
1769678341.6099918,0.00033940722583771914,-1.1884961564294854e-05,-0.11553309975414434
1769678341.6299837,0.00016068111561098376,8.856185748125773e-06,-0.11753227308393438
1769678341.6499717,0.00016068111561098376,8.856185748125773e-06,-0.11913132496819277
1769678341.669956,8.13109591758644e-05,1.8356644596143828e-05,-0.12132958486628126
1769678341.689951,0.00016070362062393153,8.676418816753576e-06,-0.12312914906778953
1769678341.7099292,8.139570727577263e-05,1.8491184765490352e-05,-0.12492718974923725
1769678341.7299225,0.00016074528224125712,8.52637171638059e-06,-0.1267265782707385
1769678341.7498968,0.00016074528224125712,8.52637171638059e-06,-0.12832452679502157
1769678341.7699018,0.00016074528224125712,8.52637171638059e-06,-0.12992491499925013
1769678341.7898934,8.145259164792083e-05,1.8886830027643454e-05,-0.13172416528074588
1769678341.8098762,8.145259164792083e-05,1.8886830027643454e-05,-0.1337224394105225
1769678341.8298726,8.145259164792083e-05,1.8886830027643454e-05,-0.13572208004031946
1769678341.8498657,2.215714192992457e-06,2.970754652823147e-05,-0.13792131849840267
1769678341.8698413,8.13600122919211e-05,1.8722116073015086e-05,-0.13971913741984157
1769678341.889847,8.13600122919211e-05,1.8722116073015086e-05,-0.14171971554965251
1769678341.9098215,0.0001604563102716541,7.436957695804721e-06,-0.14351740487108627
1769678341.9298096,0.0001604563102716541,7.436957695804721e-06,-0.14551621660087088
1769678341.949815,0.0001604563102716541,7.436957695804721e-06,-0.1475167723306815
1769678341.9697754,8.148246999328781e-05,1.91721715668984e-05,-0.14971239926878427
1769678341.989781,0.00016060932121787536,7.236593392709852e-06,-0.15151289371032947
1769678342.0097573,0.00016060932121787536,7.236593392709852e-06,-0.15351052784009653
1769678342.0297556,0.00023966193412885538,-4.9950477360314435e-06,-0.15531037716161614
1769678342.0497348,0.00041731231571090786,-3.2810000365574154e-05,-0.1573083184913878
1769678342.069723,0.00041731231571090786,-3.2810000365574154e-05,-0.15930711102117212
1769678342.0897274,0.00033830766346784613,-2.0116433022763522e-05,-0.16110751339271365
1769678342.1096966,0.00033830766346784613,-2.0116433022763522e-05,-0.1631044402224702
1769678342.1296902,0.0002593947287228473,-7.130018770785598e-06,-0.16490386330397283
1769678342.1496809,0.00018051640097047148,5.996523066111015e-06,-0.16670303294546537
1769678342.1696658,0.00018051640097047148,5.996523066111015e-06,-0.16830182370972963
1769678342.1896636,0.00010165523971748531,1.939575318960731e-05,-0.17050158675781002
1769678342.2096448,2.288959547349994e-05,3.2957088825944826e-05,-0.17229988951926817
1769678342.229628,2.288959547349994e-05,3.2957088825944826e-05,-0.17429820844904542
1769678342.2496321,-5.591450547595391e-05,4.6833307077364313e-05,-0.1760985790505857
1769678342.2696047,2.2740103258034843e-05,3.283736758838403e-05,-0.1778961070920131
1769678342.289606,0.00010148318672002009,1.8679613259898343e-05,-0.17969623577354374
1769678342.309588,0.00010148318672002009,1.8679613259898343e-05,-0.1816944331033192
1769678342.3295765,0.00010148318672002009,1.8679613259898343e-05,-0.18369327363310423
1769678342.3495653,0.00018009341494408233,4.0748012467134635e-06,-0.18549227047458997
1769678342.3695502,0.00010152506184470766,1.881810543040807e-05,-0.18769061133267803
1769678342.389547,0.00018010822283257835,3.893112875366843e-06,-0.18949033969419282
1769678342.4095318,0.00018010822283257835,3.893112875366843e-06,-0.1914887930239721
1769678342.429506,0.0002585447847386329,-1.1312923724297559e-05,-0.19328647370540553
1769678342.449512,0.00018001094412311398,4.058507687950237e-06,-0.195487134353481
1769678342.4694827,0.0002583717623021592,-1.145818748444649e-05,-0.19728448662490136
1769678342.4894872,0.00017990577813764856,4.2259454610605714e-06,-0.19948498535297773
1769678342.5094783,0.00017990577813764856,4.2259454610605714e-06,-0.20108428043723073
1769678342.5294647,0.00017990577813764856,4.2259454610605714e-06,-0.20308292576701284
1769678342.5494525,0.0002582136773142964,-1.1899347138777775e-05,-0.20488182180849457
1769678342.569419,0.0001800180055429188,4.349520545108691e-06,-0.20707813855659357
1769678342.589435,0.0001800180055429188,4.349520545108691e-06,-0.20867942028080214
1769678342.6094115,0.0002581907308925298,-1.2204512351600613e-05,-0.21087684241889518
1769678342.6294835,0.0001796815684483236,4.601103461347927e-06,-0.212683316010678
1769678342.6494226,0.00010172189335009932,2.1436438753244944e-05,-0.2144778429119861
1769678342.6693585,0.00010172189335009932,2.1436438753244944e-05,-0.21607270647633814
1769678342.6893694,2.3539662839874506e-05,3.859738661706946e-05,-0.21827390216441073
1769678342.7093527,-5.449738160867302e-05,5.590660447207071e-05,-0.2200724094058769
1769678342.7294555,-5.449738160867302e-05,5.590660447207071e-05,-0.22208266793583212
1769678342.7493873,-5.449738160867302e-05,5.590660447207071e-05,-0.22407585386553291
1769678342.7693145,-5.449738160867302e-05,5.590660447207071e-05,-0.22606857259522672
1769678342.789314,0.00012091908121013422,1.5560783928615144e-05,-0.22806853322502846
1769678342.8092775,0.00012091908121013422,1.5560783928615144e-05,-0.23006488725477645
1769678342.8292902,0.00012091908121013422,1.5560783928615144e-05,-0.2320661406845974
1769678342.849282,0.0001987432380078114,-2.8309191259321412e-06,-0.23386541688609425
1769678342.8692677,0.0001987432380078114,-2.8309191259321412e-06,-0.23586398541587522
1769678342.8892634,0.0001987432380078114,-2.8309191259321412e-06,-0.23746363378012034
1769678342.9092298,0.0002763674661466626,-2.161831919604558e-05,-0.23965993303821942
1769678342.9292402,0.0003541219601051249,-4.0618119678544455e-05,-0.24146088251978273
1769678342.9492338,0.000276468054707433,-2.1494631986312456e-05,-0.24366016673786567
1769678342.9692123,0.00035402182826757035,-4.0774465845186895e-05,-0.24545823909931463
1769678342.9891963,0.0002764817388248995,-2.1349928232312627e-05,-0.24765648139740323
1769678343.0091693,0.0002764817388248995,-2.1349928232312627e-05,-0.24925432752168858
1769678343.029167,0.0002764817388248995,-2.1349928232312627e-05,-0.25165404198805075
1769678343.0491574,0.00035392453584544303,-4.126082386298038e-05,-0.2534531741895419
1769678343.069175,0.0001795215950250185,3.913636533331633e-06,-0.25545493641937045
1769678343.089151,0.00025683180359207137,-1.6276750049865483e-05,-0.25725275822080945
1769678343.1095595,0.0001778832424457122,4.4931973268888944e-06,-0.25949771938864497
1769678343.1291246,0.0001778832424457122,4.4931973268888944e-06,-0.2610629219136599
1769678343.1491108,0.0001778832424457122,4.4931973268888944e-06,-0.26306155444344187
1769678343.1690898,0.0003515073075959092,-4.2264186530275737e-05,-0.2650594413732127
1769678343.1890929,0.00027428933305192495,-2.130364728640984e-05,-0.2668597169347492
1769678343.2090647,0.00035134918865327165,-4.237028966279625e-05,-0.2686571873761742
1769678343.22906,0.00027423711263332957,-2.1140332166959293e-05,-0.27045676309768296
1769678343.249051,0.00027423711263332957,-2.1140332166959293e-05,-0.27245586922747195
1769678343.2690315,0.0001972631932851303,3.664823422939572e-07,-0.27425411438892777
1769678343.2890358,0.000274289867252383,-2.13044733032377e-05,-0.27645458495700426
1769678343.3090024,0.000274289867252383,-2.13044733032377e-05,-0.2784512461867569
1769678343.3290045,0.000274289867252383,-2.13044733032377e-05,-0.2804514531165623
1769678343.3489888,0.00019747572914996292,8.21314680828078e-07,-0.2822500409980318
1769678343.3689747,0.0002742554799399463,-2.1444198679194607e-05,-0.28444847337611934
1769678343.3889773,0.00019746011464918267,1.0089870037421114e-06,-0.2862487087076543
1769678343.4089463,0.00019746011464918267,1.0089870037421114e-06,-0.28824562593741065
1769678343.428944,0.00019746011464918267,1.0089870037421114e-06,-0.29024539456720955
1769678343.448942,0.00019746011464918267,1.0089870037421114e-06,-0.29224517909700864
1769678343.468917,0.00012094780412438353,2.4028445759767396e-05,-0.2940429317784449
1769678343.4889157,0.00012094780412438353,2.4028445759767396e-05,-0.29604280270824535
1769678343.5088756,0.00012094780412438353,2.4028445759767396e-05,-0.29803879833798796
1769678343.5288901,0.00012094780412438353,2.4028445759767396e-05,-0.3000402405678118
1769678343.5488768,0.00012094780412438353,2.4028445759767396e-05,-0.30203891789759446
1769678343.5688407,0.00012094780412438353,2.4028445759767396e-05,-0.3040353199273431
1769678343.5888505,0.00012094780412438353,2.4028445759767396e-05,-0.30603628855715986
1769678343.608818,4.478914986114988e-05,4.809173198695192e-05,-0.30783335867856904
1769678343.6288238,0.00012105057341544508,2.3845159847561317e-05,-0.3096338790401153
1769678343.6488156,0.00012105057341544508,2.3845159847561317e-05,-0.31163306516990547
1769678343.6687808,0.00019706458665029014,-6.411645025901042e-07,-0.3134299279313064
1769678343.6887891,0.00012092994790240856,2.403510365403184e-05,-0.3152306873328622
1769678343.7087634,0.0002918390878586667,-3.169916062174914e-05,-0.3172281006626259
1769678343.7287695,0.00012076770108579739,2.44662981226946e-05,-0.31922871729243746
1769678343.7487657,0.00019671190704079688,-6.358166803120506e-07,-0.3210283851739499
1769678343.7687352,2.6168949752410395e-05,5.607502324273714e-05,-0.32302532800370654
1769678343.788738,0.00019688372999460225,-1.0718094232215402e-06,-0.3250256150335132
1769678343.8087149,2.6506859212776455e-05,5.6341154618966585e-05,-0.32702328436328076
1769678343.828722,0.00019702970708807018,-1.5005861706939429e-06,-0.329024016093094
1769678343.8487065,0.00012138044842325601,2.4328698949059873e-05,-0.3308226039745635
1769678343.8686807,0.00029140175201279643,-3.40641386768331e-05,-0.3328200397043276
1769678343.8886745,0.0002158153988202274,-7.93553741622912e-06,-0.33461947718583085
1769678343.908659,0.000291319914428287,-3.418804475646693e-05,-0.33641808810730117
1769678343.928659,0.0002158048639254184,-7.779537117956324e-06,-0.3382180785488264
1769678343.948652,0.0002158048639254184,-7.779537117956324e-06,-0.3402173735786182
1769678343.9686222,0.00014050267098633822,1.8876043858209884e-05,-0.34201469129003725
1769678343.988621,0.00014050267098633822,1.8876043858209884e-05,-0.34401456861983776
1769678344.0085974,0.00014050267098633822,1.8876043858209884e-05,-0.3460122091496048
1769678344.028601,0.00014050267098633822,1.8876043858209884e-05,-0.3480125697794125
1769678344.048585,0.00014050267098633822,1.8876043858209884e-05,-0.350010968709191
1769678344.0685627,6.543652216252099e-05,4.6278260270339914e-05,-0.35180897186063725
1769678344.0885699,6.543652216252099e-05,4.6278260270339914e-05,-0.35380969089045033
1769678344.108543,-9.507104971215777e-06,7.395882716340689e-05,-0.35560726501187945
1769678344.1285427,6.548647634467362e-05,4.610651072262714e-05,-0.35740723529340385
1769678344.1485305,-9.412842721211333e-06,7.407733379936651e-05,-0.35920614861488626
1769678344.1685143,0.00015896234305088556,1.0852990570302674e-05,-0.36120452834466443
1769678344.1885183,0.00015896234305088556,1.0852990570302674e-05,-0.3628048474288945
1769678344.208478,0.00032690562791438195,-5.289970454074624e-05,-0.3648008111586367
1769678344.228489,0.0002521287044100888,-2.434286092306543e-05,-0.3666018067202019
1769678344.248499,0.0004202513732962847,-8.889505298982421e-05,-0.368602800950019
1769678344.2684586,0.0003457750880917766,-6.012809326433967e-05,-0.3703991769014005
1769678344.288456,0.00042033990397835597,-8.908328607349005e-05,-0.3725988871494812
1769678344.30842,0.00034596343169120277,-6.0012792396647966e-05,-0.3743956432608778
1769678344.3284292,0.00042045613241945386,-8.928311580092013e-05,-0.37659665942895143
1769678344.3484352,0.00034604018131005924,-5.985370670657314e-05,-0.3783971970704983
1769678344.3683968,0.00034604018131005924,-5.985370670657314e-05,-0.3803933591002435
1769678344.388398,0.0002717549190067081,-3.014934020933073e-05,-0.3821934504317727
1769678344.408364,0.0003458571295175604,-5.9935340880420924e-05,-0.384389724939872
1769678344.4283726,0.0002716632846285702,-2.992306148779074e-05,-0.386190493071428
1769678344.4483736,0.0001975509992067335,2.1163642705605994e-07,-0.3879905958329577
1769678344.4683394,0.0001975509992067335,2.1163642705605994e-07,-0.3899871771627091
1769678344.488347,0.0001975509992067335,2.1163642705605994e-07,-0.39198794729252284
1769678344.508305,0.00012377435618507427,3.070947394415533e-05,-0.393784162053898
1769678344.528315,0.00012377435618507427,3.070947394415533e-05,-0.3957851465837151
1769678344.5483153,0.00019759150817665776,-1.338235921812637e-07,-0.3979851947517938
1769678344.5682807,0.0001239721944933842,3.081722865536915e-05,-0.39978206606319505
1769678344.5882845,0.0001239721944933842,3.081722865536915e-05,-0.4017824490930031
1769678344.6082404,0.0001239721944933842,3.081722865536915e-05,-0.4033789152973193
1769678344.6282496,0.0001239721944933842,3.081722865536915e-05,-0.40537985182713565
1769678344.6482682,0.0001239721944933842,3.081722865536915e-05,-0.40698134347133946
1769678344.668211,0.00019722757609493067,-7.59284002121195e-07,-0.40917504837945257
1769678344.6882298,0.00019722757609493067,-7.59284002121195e-07,-0.4107765425836564
1769678344.7081835,0.00019722757609493067,-7.59284002121195e-07,-0.4131709961301362
1769678344.7281935,0.00019722757609493067,-7.59284002121195e-07,-0.41477179401435554
1769678344.7481995,0.00019722757609493067,-7.59284002121195e-07,-0.41677238814416667
1769678344.7681704,0.00019722757609493067,-7.59284002121195e-07,-0.41837007042845575
1769678344.788166,0.00019722757609493067,-7.59284002121195e-07,-0.4207695276148237
1769678344.8081248,0.00019722757609493067,-7.59284002121195e-07,-0.4223662395791345
1769678344.8281393,0.00012420546557847476,3.2057851811318483e-05,-0.42456781894720497
1769678344.848156,0.00012420546557847476,3.2057851811318483e-05,-0.4265694883770322
1769678344.8681011,0.00012420546557847476,3.2057851811318483e-05,-0.42856401200675287
1769678344.8881035,0.00012420546557847476,3.2057851811318483e-05,-0.4301641928509861
1769678344.9080691,5.16186668331795e-05,6.536210986399568e-05,-0.4323604111490857
1769678344.9280794,0.00012429427593909064,3.1823696450625466e-05,-0.4341613347106479
1769678344.948067,0.00012429427593909064,3.1823696450625466e-05,-0.4361600920404317
1769678344.9680445,0.00012429427593909064,3.1823696450625466e-05,-0.4381578669702008
1769678344.9880502,0.00012429427593909064,3.1823696450625466e-05,-0.4401584292000116
1769678345.0080113,0.00019652850471148489,-2.196753297780596e-06,-0.44195493475139824
1769678345.0280292,0.00019652850471148489,-2.196753297780596e-06,-0.44395670658122705
1769678345.0480087,0.00019652850471148489,-2.196753297780596e-06,-0.44595466391099897
1769678345.0679905,0.000268638819864462,-3.667092722076249e-05,-0.4477530271524594
1769678345.087987,0.000268638819864462,-3.667092722076249e-05,-0.4497526740822565
1769678345.1079535,0.0003405626941085471,-7.139218215541621e-05,-0.4515496634736625
1769678345.1279516,0.0003405626941085471,-7.139218215541621e-05,-0.4535494673034618
1769678345.1479485,0.000412463645430549,-0.00010643960420903868,-0.4553491956649766
1769678345.1679397,0.00034064726850305537,-7.127330699008597e-05,-0.457548208843061
1769678345.1879337,0.00034064726850305537,-7.127330699008597e-05,-0.4591477368873088
1769678345.207893,0.00017961903759612272,8.337077642914462e-06,-0.46114365581705025
1769678345.227895,0.0002512705606958419,-2.7264698788724166e-05,-0.4629438564985838
1769678345.2478952,0.00017969091731018163,8.462177101421332e-06,-0.4647438642201097
1769678345.2678626,0.00017969091731018163,8.462177101421332e-06,-0.46634125466440524
1769678345.2878678,0.0002511668338779835,-2.751676982522873e-05,-0.46854182016248125
1769678345.3078392,0.00032244280277633633,-6.359187700323457e-05,-0.47033924164390434
1769678345.3278341,0.0002511468999529906,-2.7345557141055218e-05,-0.47213880584541257
1769678345.3478317,0.0002511468999529906,-2.7345557141055218e-05,-0.47413855207521116
1769678345.3678145,0.00032226096153107345,-6.38401070192182e-05,-0.47593701323667553
1769678345.38781,0.0002511680493239207,-2.7194731136782977e-05,-0.4777366033581848
1769678345.4077814,0.0002511680493239207,-2.7194731136782977e-05,-0.47973373498794436
1769678345.4277909,0.0002511680493239207,-2.7194731136782977e-05,-0.481734694017761
1769678345.447794,0.00032207431022219265,-6.426577918769815e-05,-0.4835349696692975
1769678345.4677565,0.00025137849304429475,-2.7142541720527376e-05,-0.48573084641739894
1769678345.4877646,0.00032215381819727235,-6.45060271586356e-05,-0.4875315742289534
1769678345.5077345,0.00032215381819727235,-6.45060271586356e-05,-0.48952857785871107
1769678345.5277333,0.0003927538598942227,-0.0001021205119267423,-0.49132846750023224
1769678345.5477388,0.0003221983820655817,-6.436657362397558e-05,-0.49352905774830813
1769678345.5677063,0.0003925372470809783,-0.00010220394517671996,-0.4953261335397175
1769678345.587699,0.0003221783067375035,-6.41925883805128e-05,-0.49752531578780107
1769678345.6076765,0.0003924009469382649,-0.00010233005321068128,-0.49932330165924654
1769678345.6276782,0.00032216248000670086,-6.402029653362807e-05,-0.5015234871073246
1769678345.6476793,0.0003923146891327947,-0.00010248351149002979,-0.5033235927488544
1769678345.6676447,0.00032235696409102884,-6.396297878433674e-05,-0.5055197934469541
1769678345.6876397,0.00039233340054992756,-0.0001026943343448174,-0.5073193461284619
1769678345.7076197,0.0003224801424732419,-6.386677848440633e-05,-0.5095171202665529
1769678345.727619,0.00039231639523428993,-0.00010288603340239967,-0.5113170646280762
1769678345.7476194,0.00039231639523428993,-0.00010288603340239967,-0.5133171147578793
1769678345.7676027,0.00046194778496624813,-0.0001421387663162662,-0.5151156104793451
1769678345.7875977,0.0003923463313943583,-0.00010273778423886797,-0.5169151603708527
1769678345.80755,0.00046172765076955336,-0.0001421791844784153,-0.518710850882207
1769678345.8275607,0.0003922136141168692,-0.00010249700456380932,-0.5205118176437711
1769678345.8475618,0.0003922136141168692,-0.00010249700456380932,-0.5225119478735754
1769678345.8675215,0.0003922136141168692,-0.00010249700456380932,-0.5241087263978845
1769678345.8875263,0.0003922136141168692,-0.00010249700456380932,-0.526109192627694
1769678345.907496,0.00046129003895816476,-0.00014260984731131654,-0.5279064613791109
1769678345.9275043,0.00046129003895816476,-0.00014260984731131654,-0.5299073020089258
1769678345.947504,0.0005303175454527285,-0.0001830456427898236,-0.5317072809304505
1769678345.9674716,0.0005303175454527285,-0.0001830456427898236,-0.5341033857968935
1769678345.9874656,0.0005991552721765535,-0.0002237591931616102,-0.5359028549583981
1769678346.0074449,0.00044455063846276474,-0.00013194353293071443,-0.5379007770881693
1769678346.027448,0.0005132636031468749,-0.00017293629265857096,-0.5397010411297053
1769678346.0474472,0.0004446370654898209,-0.00013182739647649784,-0.5419009624677849
1769678346.067412,0.0004446370654898209,-0.00013182739647649784,-0.5434981455520851
1769678346.0874116,0.000290576490733057,-3.8744810761214127e-05,-0.5454981156818868
1769678346.1073759,0.0004441768105177527,-0.0001319691590996214,-0.5474945273116357
1769678346.1273875,0.00029039723709849564,-3.821540942468881e-05,-0.5494956975414553
1769678346.1473813,0.0003585989611253914,-7.998293355943517e-05,-0.5512951351129587
1769678346.1673605,0.00020542560058689905,1.4201620304094855e-05,-0.5532930603427301
1769678346.187366,0.0003586116667905824,-8.041303523865132e-05,-0.5552936129725407
1769678346.207329,0.00020594020101554703,1.4306245798211464e-05,-0.5572899158022879
1769678346.2273326,0.00035873246259633554,-8.091092808630495e-05,-0.5592902796320957
1769678346.2473187,0.0002909694670068715,-3.8493916122178565e-05,-0.5610890172735711
1769678346.2673044,0.0004432630591017138,-0.00013420551126225034,-0.5630875986033522
1769678346.2873008,0.0003756262287124276,-9.150914530727452e-05,-0.564887278004865
1769678346.30728,0.0005275045876875151,-0.00018776643157813726,-0.5668851937346364
1769678346.3272808,0.00046001624302722025,-0.00014480451228501053,-0.5686852504161641
1769678346.3472636,0.0005273677169196864,-0.00018784986368418827,-0.5708833800742533
1769678346.3672538,0.00046008700732179104,-0.00014464114464399506,-0.5726824921157437
