timestamp,vslam_x,vslam_y,vslam_yaw,wheel_x,wheel_y,wheel_yaw
1770007392.9508038,-0.005757023114711046,0.005684342700988054,-0.002814836511564774,0.0,0.0,0.0
1770007392.9841456,-0.005757023114711046,0.005684342700988054,-0.002814790138587904,0.0,0.0,0.0
1770007393.0174878,-0.005757023114711046,0.005684342700988054,-0.0028147412221219193,0.0,0.0,0.0
1770007393.0508296,-0.005757023114711046,0.005684342700988054,-0.0028147754758704093,0.0,0.0,0.0
1770007393.0841715,-0.005757023114711046,0.005684342700988054,-0.002814748647318096,0.0,0.0,0.0
1770007393.1175137,-0.005757023114711046,0.005684342700988054,-0.0028147647100132773,0.0,0.0,0.0
1770007393.1508558,-0.005757023114711046,0.005684342700988054,-0.0028149053872694374,0.0,0.0,0.0
1770007393.1841977,-0.005757023114711046,0.005684342700988054,-0.0028148400581715096,0.0,0.0,0.0
1770007393.2175398,-0.005757023114711046,0.005684342700988054,-0.0028148502243115414,0.0,0.0,0.0
1770007393.2508814,-0.005757023114711046,0.005684342700988054,-0.0028148629165882957,0.0,0.0,0.0
1770007393.2842224,-0.005757023114711046,0.005684342700988054,-0.002815058696438501,0.0,0.0,0.0
1770007393.3175645,-0.005757023114711046,0.005684342700988054,-0.0028151431990214334,0.0,0.0,0.0
1770007393.3509064,-0.005757023114711046,0.005684342700988054,-0.0028151601820067726,0.0,0.0,0.0
1770007393.384248,-0.005757023114711046,0.005684342700988054,-0.0028151744403982085,0.0,0.0,0.0
1770007393.41759,-0.005757023114711046,0.005684342700988054,-0.0028152490255447206,0.0,0.0,0.0
1770007393.450932,-0.005757023114711046,0.005684342700988054,-0.002815249059562328,0.0,0.0,0.0
1770007393.4842737,-0.005757023114711046,0.005684342700988054,-0.002815196287900925,0.0,0.0,0.0
1770007393.5176156,-0.005757023114711046,0.005684342700988054,-0.002815190894871603,0.0,0.0,0.0
1770007393.5509577,-0.005757023114711046,0.005684342700988054,-0.002815159961311111,0.0,0.0,0.0
1770007393.5842996,-0.005757023114711046,0.005684342700988054,-0.0028151559531632638,0.0,0.0,0.0
1770007393.6176414,-0.005757023114711046,0.005684342700988054,-0.0028151557572733818,0.0,0.0,0.0
1770007393.6509833,-0.005757023114711046,0.005684342700988054,-0.0028151160246963343,0.0,0.0,0.0
1770007393.6843252,-0.005757023114711046,0.005684342700988054,-0.0028151147535203378,0.0,0.0,0.0
1770007393.7176664,-0.005757023114711046,0.005684342700988054,-0.0028150594267748567,0.0,0.0,0.0
1770007393.751008,-0.005757023114711046,0.005684342700988054,-0.0028150056592922156,0.0,0.0,0.0
1770007393.7843502,-0.005757023114711046,0.005684342700988054,-0.002815003408704188,0.0,0.0,0.0
1770007393.817692,-0.005757023114711046,0.005684342700988054,-0.002814999732515283,0.0,0.0,0.0
1770007393.851034,-0.005757023114711046,0.005684342700988054,-0.00281499452408756,0.0,0.0,0.0
1770007393.884376,-0.005757023114711046,0.005684342700988054,-0.002814996356149501,0.0,0.0,0.0
1770007393.917718,-0.005757023114711046,0.005684342700988054,-0.002815020458446997,0.0,0.0,0.0
1770007393.9510598,-0.005757023114711046,0.005684342700988054,-0.0028149202105318214,0.0,0.0,0.0
1770007393.984402,-0.005757023114711046,0.005684342700988054,-0.0028149083114729074,0.0,0.0,0.0
1770007394.0177438,-0.005757023114711046,0.005684342700988054,-0.0028149031431842692,0.0,0.0,0.0
1770007394.0510857,-0.005757023114711046,0.005684342700988054,-0.002814877404881626,0.0,0.0,0.0
1770007394.0844278,-0.005757023114711046,0.005684342700988054,-0.002814865543473878,0.0,0.0,0.0
1770007394.1177697,-0.005757023114711046,0.005684342700988054,-0.002815048271459845,0.0,0.0,0.0
1770007394.1511118,-0.005757023114711046,0.005684342700988054,-0.002815048330727915,0.0,0.0,0.0
1770007394.1844528,-0.005757023114711046,0.005684342700988054,-0.002815048327670362,0.0,0.0,0.0
1770007394.217795,-0.005757023114711046,0.005684342700988054,-0.0028150477774690993,0.0,0.0,0.0
1770007394.2511365,-0.005757023114711046,0.005684342700988054,-0.0028150475366215634,0.0,0.0,0.0
1770007394.2844782,-0.005757023114711046,0.005684342700988054,-0.00281510187137289,0.0,0.0,0.0
1770007394.3178198,-0.005757023114711046,0.005684342700988054,-0.0028150396216660455,0.0,0.0,0.0
1770007394.3511612,-0.005757023114711046,0.005684342700988054,-0.0028150139418820514,0.0,0.0,0.0
1770007394.3845034,-0.005757023114711046,0.005684342700988054,-0.002814983774169279,0.0,0.0,0.0
1770007394.4178448,-0.005757023114711046,0.005684342700988054,-0.002814940634188507,0.0,0.0,0.0
1770007394.4511862,-0.005757023114711046,0.005684342700988054,-0.002814939410597569,0.0,0.0,0.0
1770007394.484528,-0.005757023114711046,0.005684342700988054,-0.0028149376383354453,0.0,0.0,0.0
1770007394.5178695,-0.005757023114711046,0.005684342700988054,-0.002814937741393863,0.0,0.0,0.0
1770007394.5512116,-0.005757023114711046,0.005684342700988054,-0.0028149380027097802,0.0,0.0,0.0
1770007394.584553,-0.005757023114711046,0.005684342700988054,-0.00281493558778267,0.0,0.0,0.0
1770007394.6178937,-0.005757023114711046,0.005684342700988054,-0.002814935072175669,0.0,0.0,0.0
1770007394.6512353,-0.005757023114711046,0.005684342700988054,-0.002814911511709563,0.0,0.0,0.0
1770007394.684577,-0.005757023114711046,0.005684342700988054,-0.002814818990502541,0.0,0.0,0.0
1770007394.7179186,-0.005757023114711046,0.005684342700988054,-0.0028148235504593367,0.0,0.0,0.0
1770007394.75126,-0.005757023114711046,0.005684342700988054,-0.002814767315176285,0.0,0.0,0.0
1770007394.7846022,-0.005757023114711046,0.005684342700988054,-0.0028147685294635447,0.0,0.0,0.0
1770007394.8179436,-0.005757023114711046,0.005684342700988054,-0.0028147575815905867,0.0,0.0,0.0
1770007394.8512852,-0.005757023114711046,0.005684342700988054,-0.002814719743092798,0.0,0.0,0.0
1770007394.8846269,-0.005757023114711046,0.005684342700988054,-0.002814772851298052,0.0,0.0,0.0
1770007394.9179683,-0.005757023114711046,0.005684342700988054,-0.002814734065513638,0.0,0.0,0.0
1770007394.9513104,-0.005757023114711046,0.005684342700988054,-0.0028148886979603997,0.0,0.0,0.0
1770007394.9846518,-0.005757023114711046,0.005684342700988054,-0.0028149797431921467,0.0,0.0,0.0
1770007395.0179937,-0.005757023114711046,0.005684342700988054,-0.0028150475171643684,0.0,0.0,0.0
1770007395.0513341,-0.005757023114711046,0.005684342700988054,-0.0028151002654183822,0.0,0.0,0.0
1770007395.084676,-0.005757023114711046,0.005684342700988054,-0.0028150940862542587,0.0,0.0,0.0
1770007395.1180174,-0.005757023114711046,0.005684342700988054,-0.0028149684352195363,0.0,0.0,0.0
1770007395.1513596,-0.005757023114711046,0.005684342700988054,-0.002814870698811577,0.0,0.0,0.0
1770007395.184701,-0.005757023114711046,0.005684342700988054,-0.002814922290171034,0.0,0.0,0.0
1770007395.2180426,-0.005757023114711046,0.005684342700988054,-0.0028148949164301697,0.0,0.0,0.0
1770007395.251384,-0.005757023114711046,0.005684342700988054,-0.0028150916528740656,0.0,0.0,0.0
1770007395.2847266,-0.005757023114711046,0.005684342700988054,-0.0028150781708087737,0.0,0.0,0.0
1770007395.3180687,-0.005757023114711046,0.005684342700988054,-0.0028150733434698285,0.0,0.0,0.0
1770007395.3514113,-0.005757023114711046,0.005684342700988054,-0.0028151004124916446,0.0,0.0,0.0
1770007395.384754,-0.005757023114711046,0.005684342700988054,-0.002815106217621236,0.0,0.0,0.0
1770007395.418096,-0.005757023114711046,0.005684342700988054,-0.0028150486185983944,0.0,0.0,0.0
1770007395.451439,-0.005757023114711046,0.005684342700988054,-0.002814837577680703,0.0,0.0,0.0
1770007395.4847813,-0.005757023114711046,0.005684342700988054,-0.0028147340290042896,0.0,0.0,0.0
1770007395.5181224,-0.005757023114711046,0.005684342700988054,-0.0028147224097478034,0.0,0.0,0.0
1770007395.551465,-0.005757023114711046,0.005684342700988054,-0.0028147130945408187,0.0,0.0,0.0
1770007395.5848076,-0.005757023114711046,0.005684342700988054,-0.0028147708221700073,0.0,0.0,0.0
1770007395.6181502,-0.005757023114711046,0.005684342700988054,-0.0028147897034954726,0.0,0.0,0.0
1770007395.6514924,-0.005757023114711046,0.005684342700988054,-0.0028147688281998425,0.0,0.0,0.0
1770007395.684835,-0.005757023114711046,0.005684342700988054,-0.0028147623863041967,0.0,0.0,0.0
1770007395.7181776,-0.005757023114711046,0.005684342700988054,-0.002814703039377388,0.0,0.0,0.0
1770007395.75152,-0.005757023114711046,0.005684342700988054,-0.002814626512681714,0.0,0.0,0.0
1770007395.7848625,-0.005757023114711046,0.005684342700988054,-0.002814753666617786,0.0,0.0,0.0
1770007395.818205,-0.005757023114711046,0.005684342700988054,-0.0028147867280401352,0.0,0.0,0.0
1770007395.8515477,-0.005757023114711046,0.005684342700988054,-0.0028147710052715655,0.0,0.0,0.0
1770007395.88489,-0.005757023114711046,0.005684342700988054,-0.0028147855520082184,0.0,0.0,0.0
1770007395.9182327,-0.005757023114711046,0.005684342700988054,-0.002814741449254422,0.0,0.0,0.0
1770007395.951574,-0.005757023114711046,0.005684342700988054,-0.002814717911114897,0.0,0.0,0.0
1770007395.9849164,-0.005757023114711046,0.005684342700988054,-0.002814754575146264,0.0,0.0,0.0
1770007396.0182593,-0.005757023114711046,0.005684342700988054,-0.002814739804797162,0.0,0.0,0.0
1770007396.051602,-0.005757023114711046,0.005684342700988054,-0.0028147193259104525,0.0,0.0,0.0
1770007396.0849445,-0.005757023114711046,0.005684342700988054,-0.002814609527312064,0.0,0.0,0.0
1770007396.1182868,-0.005757023114711046,0.005684342700988054,-0.0028145621320773027,0.0,0.0,0.0
1770007396.1516292,-0.005757023114711046,0.005684342700988054,-0.0028145825849736415,0.0,0.0,0.0
1770007396.184972,-0.005757023114711046,0.005684342700988054,-0.002814540507070162,0.0,0.0,0.0
1770007396.2183144,-0.005757023114711046,0.005684342700988054,-0.0028145954729782703,0.0,0.0,0.0
1770007396.251657,-0.005757023114711046,0.005684342700988054,-0.0028146139541114054,0.0,0.0,0.0
1770007396.2849987,-0.005757023114711046,0.005684342700988054,-0.0028145729382979983,0.0,0.0,0.0
1770007396.31834,-0.005757023114711046,0.005684342700988054,-0.0028145406987845523,0.0,0.0,0.0
1770007396.3516815,-0.005757023114711046,0.005684342700988054,-0.0028146978883210865,0.0,0.0,0.0
1770007396.3850222,-0.005757023114711046,0.005684342700988054,-0.0028146998886959774,0.0,0.0,0.0
1770007396.4183636,-0.005757023114711046,0.005684342700988054,-0.0028146242001033865,0.0,0.0,0.0
1770007396.4517055,-0.005757023114711046,0.005684342700988054,-0.0028145748159402843,0.0,0.0,0.0
1770007396.4850469,-0.005757023114711046,0.005684342700988054,-0.0028146306443778404,0.0,0.0,0.0
1770007396.5183885,-0.005757023114711046,0.005684342700988054,-0.002814643619949278,0.0,0.0,0.0
1770007396.55173,-0.005757023114711046,0.005684342700988054,-0.002814642777002941,0.0,0.0,0.0
1770007396.5850716,-0.005757023114711046,0.005684342700988054,-0.00281463860995583,0.0,0.0,0.0
1770007396.618413,-0.005648466292768717,0.005729681346565485,-0.004285199517468609,0.00015992371399761322,-1.5984742942057786e-08,-0.00039980926106356643
1770007396.6517549,-0.005648466292768717,0.005729681346565485,-0.004285200168342307,0.00023989637940439757,-4.795855690727225e-08,-0.0005997409265947453
1770007396.6850963,-0.005648466292768717,0.005729681346565485,-0.004285201575328059,0.00031983240326761964,-1.2786010840496548e-07,-0.0015990888542575781
1770007396.7184377,-0.005648466292768717,0.005729681346565485,-0.004285203657500096,0.00031983240326761964,-1.2786010840496548e-07,-0.0023987656163834093
1770007396.7517793,-0.006029738578945398,0.006239575333893299,-0.005896097117096914,0.0002398840254853564,6.391767913958571e-08,-0.0029983801329809797
1770007396.7851207,-0.006029738578945398,0.006239575333893299,-0.005896095674857927,0.0001599801670678879,3.3545394366367246e-07,-0.0035980349695776486
1770007396.8184624,-0.006125174928456545,0.005736089777201414,-0.007292416314275545,8.00179968620123e-05,6.231618698505642e-07,-0.003797941675109386
1770007396.8518028,-0.006125174928456545,0.005736089777201414,-0.007292417013417605,-0.00017987462397411322,1.642193400985674e-06,-0.004397692831703903
1770007396.8851445,-0.005615749396383762,0.005372209008783102,-0.010750977897515921,-0.00025977069266254515,2.0574450056415513e-06,-0.006196064728712165
1770007396.918486,-0.005748100113123655,0.0038459375500679016,-0.014538309816219095,-0.00025975214117360035,1.945355899992011e-06,-0.008995715230631607
1770007396.9518278,-0.005595043767243624,0.002311514690518379,-0.017486091397385436,-0.00017987626938181645,1.2267959207994626e-06,-0.010792995052049089
1770007396.9851692,-0.005913523491472006,0.0013700779527425766,-0.020513457298176177,-9.994647163526109e-05,2.362082682529472e-07,-0.01379146543225112
1770007397.0185108,-0.005768345203250647,0.0011481839464977384,-0.023470187703325533,-1.9954651841234654e-05,-8.670660994429488e-07,-0.017190432268036196
1770007397.051852,-0.005484995897859335,0.0006929673836566508,-0.02662892911060399,-9.990885251326859e-05,5.075165758382464e-07,-0.018989667609531382
1770007397.0851936,-0.005261681042611599,0.00026655668625608087,-0.02962351632778517,-0.0001798080106871423,2.152779579585461e-06,-0.022786526731878795
1770007397.1185353,-0.004824907518923283,-9.789728210307658e-05,-0.0324546807580078,-0.0001798080106871423,2.152779579585461e-06,-0.026385407605921347
1770007397.1518767,-0.0044779106974601746,-0.00035070523153990507,-0.035394231817806515,-9.989350079245494e-05,4.371320288216738e-08,-0.028184110147395365
1770007397.1852183,-0.004256142303347588,-0.000770515063777566,-0.03835843789794161,-9.989350079245494e-05,4.371320288216738e-08,-0.03178192020145029
1770007397.2185597,-0.003992082551121712,-0.0014991052448749542,-0.04160654859107915,-0.0001798517675688914,2.745719379070935e-06,-0.03557993924275085
1770007397.2519014,-0.0036642339546233416,-0.0018434837693348527,-0.045001232616112316,-9.997102825110939e-05,-9.763240386981945e-08,-0.03737839410421503
1770007397.2852428,-0.0035951449535787106,-0.002659303369000554,-0.048381332963484035,-2.0091586117456254e-05,-3.2127363794775996e-06,-0.041176170986553136
1770007397.3185854,-0.003353935433551669,-0.003049102146178484,-0.05134675091145692,5.9836582892482506e-05,-6.633766708606372e-06,-0.044975238858890876
1770007397.351928,-0.00313116074539721,-0.0037587194237858057,-0.05459521791802712,-1.9970696846985958e-05,-3.0419931331968647e-06,-0.046772720280316364
1770007397.3852706,-0.002765872748568654,-0.0044082775712013245,-0.057886812533867515,-1.9970696846985958e-05,-3.0419931331968647e-06,-0.0503712452143788
1770007397.418613,-0.0024975654669106007,-0.005078223533928394,-0.06131091282966668,-1.9970696846985958e-05,-3.0419931331968647e-06,-0.05397024960841299
1770007397.4519556,-0.0020426218397915363,-0.005653819534927607,-0.0646084356059721,-9.976953687993345e-05,1.2689566222044441e-06,-0.0561679174865047
1770007397.4852984,-0.001786858425475657,-0.006273132748901844,-0.06795631318877213,-9.976953687993345e-05,1.2689566222044441e-06,-0.060165152546068155
1770007397.518641,-0.0012058702996000648,-0.0068395668640732765,-0.07161185883034447,-0.00017958453924933138,6.237036379962749e-06,-0.06436389533394789
1770007397.5519834,-0.0010152518516406417,-0.007243120111525059,-0.0750103129901367,-9.983008891110572e-05,1.0966289172072982e-06,-0.06616209387540187
1770007397.5853257,-0.00048265105579048395,-0.007878324948251247,-0.0783717664928564,-0.0001796300864172953,6.384081233774265e-06,-0.0703590039232512
1770007397.6186686,-0.0003321099793538451,-0.00840757042169571,-0.08138297737524369,-9.985122420425736e-05,6.013922428154559e-07,-0.07415716472454509
1770007397.6520112,-0.00011964348959736526,-0.009312991984188557,-0.08489055340658706,-0.00017958405972710238,6.525015808578746e-06,-0.07635586044263121
1770007397.6853538,5.9393918490968645e-05,-0.009806342422962189,-0.0882095407665596,-9.98375118559311e-05,4.240382422826101e-07,-0.08015337379391065
1770007397.7186954,0.00048059335676953197,-0.010227793827652931,-0.0914848688101881,-2.0110826077819738e-05,-6.1404872655197316e-06,-0.08395247379522315
1770007397.7520382,0.0008590830257162452,-0.010728968307375908,-0.09483224846233285,-2.0110826077819738e-05,-6.1404872655197316e-06,-0.08555094919949444
1770007397.7853806,0.0010253608925268054,-0.011166256852447987,-0.09860847771653597,-2.0110826077819738e-05,-6.1404872655197316e-06,-0.08954793145905413
1770007397.8187234,0.0011916081421077251,-0.011636747978627682,-0.10193872935632128,-0.00011966221775101182,3.1232093971228174e-06,-0.09334715754036108
1770007397.8520658,0.0015234427992254496,-0.011837387457489967,-0.10537245014182643,5.9365280282664575e-05,-1.3637208675155086e-05,-0.095345050270132
1770007397.8854084,0.0019264138536527753,-0.0119551420211792,-0.10880751110079072,5.930928999293667e-05,-1.3776269435779548e-05,-0.09894204351306367
1770007397.9187512,0.0020602764561772346,-0.012878481298685074,-0.11213775687527404,5.9270232838843834e-05,-1.4134104720131095e-05,-0.10294172987266362
1770007397.9520936,0.0024013658985495567,-0.012839497067034245,-0.11561715583677408,-0.00011962345489046032,4.346848007190378e-06,-0.10494001620244041
1770007397.9854364,0.002700235228985548,-0.01347088161855936,-0.11898770047420278,-0.00011942049277037789,4.686699248775324e-06,-0.10893580166198227
1770007398.0187793,0.002945264335721731,-0.014090782962739468,-0.12249625330621793,-0.00011938875600512996,5.0451776619069095e-06,-0.1129347136215707
1770007398.0521219,0.0031327991746366024,-0.014871522784233093,-0.1258824769215622,5.9384295033117714e-05,-1.5230780588967403e-05,-0.11493381595135965
1770007398.0854645,0.0033885210286825895,-0.015445513650774956,-0.1292265263025146,5.919537119670897e-05,-1.5570837329495103e-05,-0.11893092301092117
1770007398.118807,0.0037406941410154104,-0.015775203704833984,-0.1325847864173177,-4.016732124463503e-05,-3.858538918591376e-06,-0.1227297375822024
1770007398.15215,0.003981966059654951,-0.01628401130437851,-0.13594688304443828,-0.00021868146016506518,1.816112338832362e-05,-0.1247282607119827
1770007398.1854918,0.004173218738287687,-0.016781102865934372,-0.13949239464513885,-0.0003177266186115055,3.090536963605638e-05,-0.1285253901532457
1770007398.2188342,0.004418467171490192,-0.0175046157091856,-0.14284923057899482,-0.0003177266186115055,3.090536963605638e-05,-0.13212420830728272
1770007398.252177,0.0046852957457304,-0.018030479550361633,-0.1463707452507846,-0.00023849499456065755,2.0375610620866686e-05,-0.1339225940487442
1770007398.2855203,0.004937630146741867,-0.019073719158768654,-0.1494863077916385,-0.0003178103095220825,3.106168571563084e-05,-0.13772532952101418
1770007398.3188634,0.004849400836974382,-0.020291190594434738,-0.15291133333488774,-0.0003967176230981347,4.2191514980317596e-05,-0.14191800878862387
1770007398.3522067,0.00511044729501009,-0.02110966667532921,-0.15628543884295182,-0.0003175289334708378,3.0877151830114984e-05,-0.14371784893014308
1770007398.3855495,0.005330329295247793,-0.021429546177387238,-0.15981854532910197,-0.0002384570454343497,1.930511590490951e-05,-0.14751433781249787
1770007398.4188929,0.00547320069745183,-0.021699268370866776,-0.16325159091194538,-0.00015961036313305046,7.4596669085469255e-06,-0.1513113639947556
1770007398.4522357,0.005850477609783411,-0.022396862506866455,-0.16658425495084075,-0.00033744168024108,3.457481756115091e-05,-0.15331010472453915
1770007398.485579,0.005996187217533588,-0.023099718615412712,-0.1701755761590693,-0.00023867694693818585,1.9475124587356693e-05,-0.15710768409580697
1770007398.5189223,0.006138029973953962,-0.023410433903336525,-0.1736981774233789,-0.0003176154899725811,3.21418533799642e-05,-0.1609056756170761
1770007398.5522656,0.006307883653789759,-0.024237899109721184,-0.17700804521140964,-0.0003176154899725811,3.21418533799642e-05,-0.16290455714686175
1770007398.5856087,0.006596357561647892,-0.024477919563651085,-0.18027035020716742,-0.00041633978911055175,4.8206404868858876e-05,-0.16670150953808943
1770007398.6189508,0.006667885463684797,-0.02523042820394039,-0.1838041803287802,-0.0003375371292627953,3.478474931945059e-05,-0.17049957945935365
1770007398.6522942,0.006898319348692894,-0.02567286230623722,-0.18719300772694378,-0.0003375371292627953,3.478474931945059e-05,-0.1724980737891335
1770007398.6856375,0.007262459024786949,-0.02586958184838295,-0.19082471120255937,-0.00033739353486565487,3.4905685200533145e-05,-0.1764948314087572
1770007398.7189806,0.007633875124156475,-0.026132024824619293,-0.19415156116883928,-0.00041609158124878565,4.907146812376877e-05,-0.17989375791449208
1770007398.752324,0.007781832478940487,-0.02694753184914589,-0.1978071961021251,-0.00023917298059025643,1.689709190615431e-05,-0.18189176264426463
1770007398.7856674,0.007698786444962025,-0.027327867224812508,-0.20102224643950048,-0.0003178713094006058,3.1371651246188225e-05,-0.18529052852008068
1770007398.8190105,0.007841837592422962,-0.027623724192380905,-0.2046959994075678,-0.000317890060794755,3.155403187844738e-05,-0.1892881738196794
1770007398.8523538,0.008043307811021805,-0.027987055480480194,-0.2078987290461775,-0.0003963792317888467,4.659112728459389e-05,-0.19108629748113043
1770007398.8856971,0.008193638175725937,-0.028445426374673843,-0.21141475615640368,-0.0003963792317888467,4.659112728459389e-05,-0.19508486704071376
1770007398.9190404,0.008171898312866688,-0.028586195781826973,-0.2145798321827174,-0.000298587354768798,2.693809588198936e-05,-0.19888066327195586
1770007398.9523838,0.008433381095528603,-0.028881827369332314,-0.21778525172699806,-0.000298587354768798,2.693809588198936e-05,-0.20088254330178618
1770007398.985727,0.00871381163597107,-0.029298951849341393,-0.2211872284854319,-0.00022028846228882288,1.0994170050852662e-05,-0.20467807809299488
1770007399.0190701,0.008770078420639038,-0.03024931065738201,-0.22465067033180308,-0.00031806568860232194,3.162192125302602e-05,-0.2084766654642913
1770007399.052413,0.00881736446171999,-0.03035798668861389,-0.22827502175861267,-0.00023984642810966924,1.5074603773958884e-05,-0.21027554944577256
1770007399.085756,0.008963624015450478,-0.030517075210809708,-0.23160442898757175,-0.0001616400139996967,-1.7805237698932304e-06,-0.21407417136708107
1770007399.1190994,0.008928094990551472,-0.030832424759864807,-0.23493150695111414,1.40597779255573e-05,-4.034658744048181e-05,-0.21807181292665057
1770007399.152443,0.009144681505858898,-0.031192494556307793,-0.23838064724024421,1.40597779255573e-05,-4.034658744048181e-05,-0.2200701600564283
1770007399.185786,0.009248679503798485,-0.031697433441877365,-0.24180112503888762,1.40597779255573e-05,-4.034658744048181e-05,-0.2240672223159891
1770007399.2191296,0.0092799486592412,-0.03205029293894768,-0.2449223323316439,-6.391497225961258e-05,-2.2576614462725153e-05,-0.22746540867175608
1770007399.2524729,0.009208432398736477,-0.0323781818151474,-0.24821341898783353,-6.391497225961258e-05,-2.2576614462725153e-05,-0.2290647903960071
