timestamp,w_x,w_y,w_z,w_yaw,v_x,v_y,v_z,v_yaw
1770091523.0327067,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012385729417977473
1770091523.0527167,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012389645157469728
1770091523.072719,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.0001237669510313305
1770091523.0926952,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.0001237826380171958
1770091523.1126814,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012376874352020942
1770091523.1326551,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.0001238566876525423
1770091523.1526582,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.0001240229926293668
1770091523.1726563,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.0001240229926293668
1770091523.192627,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.0001240229926293668
1770091523.2126198,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.0001240229926293668
1770091523.2325976,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012405658016280432
1770091523.2525961,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.0001240630858578184
1770091523.2726007,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012416101420155927
1770091523.2925847,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012416101420155927
1770091523.312576,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012416101420155927
1770091523.3325572,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012416101420155927
1770091523.3525467,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012418643280759202
1770091523.3725224,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012418643280759202
1770091523.3925233,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012419182981027833
1770091523.4125142,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012421598202800384
1770091523.4324846,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012421598202800384
1770091523.4524703,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012410947415766519
1770091523.4724896,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012410947415766519
1770091523.4924684,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012410947415766519
1770091523.5124607,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012413896011160517
1770091523.5324793,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012413896011160517
1770091523.5524313,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012424637920803542
1770091523.5724216,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012424637920803542
1770091523.592403,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012423433784568278
1770091523.6124003,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012420875979813272
1770091523.6323838,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012420875979813272
1770091523.6523702,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.0001242427794014294
1770091523.6723568,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.0001242427794014294
1770091523.6923437,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.00012427863563622193
1770091523.712341,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.0001241104627690141
1770091523.7323225,0.0,0.0,0.0,0.0,-0.0035214475356042385,-2.4436707462882623e-05,0.011812533251941204,-0.0001241104627690141
1770091523.7522924,0.0,0.0,0.0,0.0,-0.002822109730914235,-9.138074528891593e-05,0.011446939781308174,-0.00011212490507596864
1770091523.8522506,0.0,0.0,0.0,0.0,-0.002822109730914235,-9.138074528891593e-05,0.011446939781308174,-0.00011212490507596864
1770091523.892226,0.0,0.0,0.0,0.0,-0.002227446995675564,-6.139665492810309e-05,0.01106193009763956,-0.00012189796960601766
1770091523.9122205,0.0,0.0,0.0,0.0,-0.0018560432363301516,-9.689912258181721e-05,0.010741990990936756,-0.00014492914676691036
1770091523.9322069,0.0,0.0,0.0,0.0,-0.001648903707973659,-0.00017985099111683667,0.010484905913472176,-0.00017776716634983468
1770091523.9521859,0.0,0.0,0.0,0.0,-0.0013538053026422858,-0.00021001895947847515,0.010239758528769016,-0.00021134585818839862
1770091523.972198,0.0,0.0,0.0,0.0,-0.0010861720656976104,-0.00018431403441354632,0.010019298642873764,-0.0002541972994606516
1770091523.9921687,0.0,0.0,0.0,0.0,-0.0010887720854952931,-0.0001810900284908712,0.009897762909531593,-0.0003061500699284856
1770091524.0121481,0.0,0.0,0.0,0.0,-0.0010785373160615563,-0.00014407935668714345,0.009778191335499287,-0.0003599356487581664
1770091524.0321424,0.0,0.0,0.0,0.0,-0.0010436326265335083,-1.052890729624778e-05,0.009681353345513344,-0.00041031481431213086
1770091524.0521376,0.0,0.0,0.0,0.0,-0.0009063394390977919,0.00012975101708434522,0.009459493681788445,-0.00044165265050830543
1770091524.0721211,0.0,0.0,0.0,0.0,-0.0009097723523154855,0.00021547681535594165,0.009233150631189346,-0.0004711603357672187
1770091524.0921156,0.0,0.0,0.0,0.0,-0.0009097723523154855,0.00021547681535594165,0.009233150631189346,-0.0004711603357672187
1770091524.112104,0.0,0.0,0.0,0.0,-0.0007843747152946889,0.0003590169071685523,0.008932847529649734,-0.000497546712769186
1770091524.1320808,0.0,0.0,0.0,0.0,-0.0007843747152946889,0.0003590169071685523,0.008932847529649734,-0.000497546712769186
1770091524.1520853,0.0,0.0,0.0,0.0,-0.0006400171550922096,0.0005948474863544106,0.008644514717161655,-0.0005231619453638334
1770091524.172064,0.0,0.0,0.0,0.0,-0.0006400171550922096,0.0005948474863544106,0.008644514717161655,-0.0005231619453638334
1770091524.1920557,0.0,0.0,0.0,0.0,-0.00048399093793705106,0.0005960935959592462,0.00841185450553894,-0.0005362246969639649
1770091524.212047,0.0,0.0,0.0,0.0,-0.00048399093793705106,0.0005960935959592462,0.00841185450553894,-0.0005362246969639649
1770091524.2320387,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.0005483643753272607
1770091524.252012,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.000548316674417332
1770091524.2720056,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.000548316674417332
1770091524.2919974,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.0005483046188697396
1770091524.3120027,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.000548336512370038
1770091524.3319814,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.000548336512370038
1770091524.3519537,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.0005483021978051644
1770091524.3719454,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.0005483021978051644
1770091524.3919468,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.0005483254284530108
1770091524.4119332,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.0005483254284530108
1770091524.4319167,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.0005483564368813686
1770091524.451895,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.0005483845726078858
1770091524.4719,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.0005483845726078858
1770091524.491877,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.0005483715389977122
1770091524.5118792,0.0,0.0,0.0,0.0,-0.00045151085942052305,0.0005493979551829398,0.008271880447864532,-0.0005483715389977122
1770091524.5318623,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005455688945711086
1770091524.5518343,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005455688945711086
1770091524.5718393,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005454516910670014
1770091524.591817,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005454842577353474
1770091524.6118188,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005454878360302446
1770091524.6318011,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005455137991360996
1770091524.6517792,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005454916767519469
1770091524.6717901,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005455695276435076
1770091524.6917677,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005455272027156502
1770091524.7117643,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005455934592318509
1770091524.7317483,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456055191621583
1770091524.7517295,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456055191621583
1770091524.7717278,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456055191621583
1770091524.7916977,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456055191621583
1770091524.8117073,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456055191621583
1770091524.8316813,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456055191621583
1770091524.8516946,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456211493008788
1770091524.871682,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456211493008788
1770091524.8916433,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005455404621796874
1770091524.911647,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005454794031802558
1770091524.931617,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005454794031802558
1770091524.951611,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005454980757672296
1770091524.971618,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005454980757672296
1770091524.991596,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005455844378622887
1770091525.0115852,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.000545590301867131
1770091525.031571,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.000545590301867131
1770091525.0515537,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005455887896612589
1770091525.0715427,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005455887896612589
1770091525.0915287,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005455817656233466
1770091525.111533,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456241448937776
1770091525.1315205,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456241448937776
1770091525.1515076,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456285987540907
1770091525.1718144,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456285987540907
1770091525.1914668,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456293801880662
1770091525.2114625,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005455820945101296
1770091525.231456,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005455820945101296
1770091525.2514486,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456560936918435
1770091525.3913538,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005457117528035206
1770091525.4113667,0.0,0.0,0.0,0.0,-0.0005664794589392841,0.00039502372965216637,0.008079362101852894,-0.0005456734326427028
1770091525.4313402,0.0,0.0,0.0,0.0,-0.0008014838094823062,0.0005331990541890264,0.008061937987804413,-0.0005570792498843584
1770091525.4513383,0.0,0.0,0.0,0.0,-0.0010124805849045515,0.0006909177172929049,0.007838829420506954,-0.0005671218161025772
1770091525.4713106,0.0,0.0,0.0,0.0,-0.0011239084415137768,0.000688512867782265,0.007719862274825573,-0.000560272677186222
1770091525.4912937,0.0,0.0,0.0,0.0,-0.0012364346766844392,0.0007264851010404527,0.007591197732836008,-0.000556617776478396
1770091525.5112998,0.0,0.0,0.0,0.0,-0.0013594109332188964,0.0006297370418906212,0.0075399563647806644,-0.0005472373883947273
1770091525.5312786,0.0,0.0,0.0,0.0,-0.001467185327783227,0.0005118902772665024,0.007451928220689297,-0.0005331973827149315
1770091525.5512793,0.0,0.0,0.0,0.0,-0.0015723465476185083,0.0003948633384425193,0.007293183356523514,-0.0005170304008648263
1770091525.5712996,0.0,0.0,0.0,0.0,-0.0016633175546303391,0.00030188754317350686,0.007153373211622238,-0.0004998776349612506
1770091525.5912325,0.0,0.0,0.0,0.0,-0.0016633175546303391,0.00030188754317350686,0.007153373211622238,-0.0004998776349612506
1770091525.6112394,0.0,0.0,0.0,0.0,-0.0016633175546303391,0.00030188754317350686,0.007153373211622238,-0.0004998776349612506
1770091525.6312268,0.0,0.0,0.0,0.0,-0.0017798538319766521,0.00028230814496055245,0.007013816852122545,-0.0004852669483095565
1770091525.6512055,0.0,0.0,0.0,0.0,-0.0018173402640968561,0.0002777070621959865,0.006764471065253019,-0.00047124803067945855
1770091525.671213,0.0,0.0,0.0,0.0,-0.0018173402640968561,0.0002777070621959865,0.006764471065253019,-0.00047124803067945855
1770091525.691185,0.0,0.0,0.0,0.0,-0.0018173402640968561,0.0002777070621959865,0.006764471065253019,-0.00047123735062424497
1770091525.7111993,0.0,0.0,0.0,0.0,-0.0018173402640968561,0.0002777070621959865,0.006764471065253019,-0.00047123735062424497
1770091525.731168,0.0,0.0,0.0,0.0,-0.0018173402640968561,0.0002777070621959865,0.006764471065253019,-0.0004712535559350421
1770091525.7511592,7.996397979808507e-05,0.0,0.0,-0.00019990993553166463,-0.0018173402640968561,0.0002777070621959865,0.006764471065253019,-0.0004712981563246323
1770091525.7711418,0.00045963596300307736,-7.590020269678071e-08,0.0,-0.00019990993553166463,-0.0018173402640968561,0.0002777070621959865,0.006764471065253019,-0.0004712981563246323
1770091525.791129,0.0008393930662036317,-1.518174217266134e-07,0.0,-0.00019990993553166463,-0.0015601638006046414,0.0006186974933370948,0.0075472267344594,-0.0004883085359808614
1770091525.8111167,0.001219160524403646,-2.2773671082374815e-07,0.0,-0.00019990993553166463,-0.0015601638006046414,0.0006186974933370948,0.0075472267344594,-0.0004883085359808614
1770091525.8311107,0.0019789313067913776,-3.796224409730415e-07,0.0,-0.00019990993553166463,-0.0012926256749778986,8.754688315093517e-05,0.006651893723756075,-0.0004880807480794489
1770091525.8511057,0.0026387671480311544,-5.115301832139531e-07,0.0,4.031999909875862e-08,-9.32102557271719e-05,-0.0003192666044924408,0.006909121293574572,-0.0005598449563986116
1770091525.8710802,0.00339779618562447,-5.114995791638414e-07,0.0,4.031999909875862e-08,-9.32102557271719e-05,-0.0003192666044924408,0.006909121293574572,-0.0005598449563986116
1770091525.8910694,0.004157387015199721,-5.114689524622776e-07,0.0,4.031999909875862e-08,0.0008600736036896706,-0.0003691374440677464,0.006190136075019836,-0.000724935981156234
1770091525.9110568,0.005316649337842344,-5.114222110064734e-07,0.0,4.031999909875862e-08,0.0008600736036896706,-0.0003691374440677464,0.006190136075019836,-0.000724935981156234
1770091525.9310563,0.006176628082047896,-5.113875366642821e-07,0.0,-0.0001999547255306635,0.0023168972693383694,0.0008094090153463185,0.006115332245826721,-0.0007417359585394897
1770091525.9510462,0.007416010145015995,-7.592078401954707e-07,0.0,-0.0003998550610625428,0.004424063488841057,0.0015891344519332051,0.005576699506491423,-0.0006983196552574984
1770091525.9710212,0.00865445959177158,-1.2544081457423441e-06,0.0,-0.0005996049865977839,0.004424063488841057,0.0015891344519332051,0.005576699506491423,-0.0006983196552574984
1770091525.9910204,0.01009439144693906,-2.1177985699322407e-06,0.0,-0.0007995955621276461,0.006591553799808025,0.0020304492209106684,0.00566048314794898,-0.00067237416111571
1770091526.011339,0.011354145587636685,-3.125092604878174e-06,0.0,-0.0010027817775860805,0.006591553799808025,0.0020304492209106684,0.00566048314794898,-0.00067237416111571
1770091526.1309323,0.021242489765771828,-1.2693426870743257e-05,0.0,-0.000802927522053171,0.008840144611895084,0.0024952739477157593,0.0057656471617519855,-0.0006511185109218266
1770091526.1509202,0.023061387041524356,-1.4153869867078111e-05,0.0,-0.0006030486365208124,0.011507644318044186,0.0031292513012886047,0.005792520474642515,-0.0006265354692717646
1770091526.1709228,0.024881624274583895,-1.5251561581684077e-05,0.0,-0.00040302253099174445,0.0141788050532341,0.0034668571315705776,0.005141850560903549,-0.0006075582403268201
1770091526.1909425,0.026623340593015573,-1.5953512538613335e-05,0.0,-0.00040302253099174445,0.01652565225958824,0.0052053784020245075,0.004746210295706987,-0.00052488421252554
1770091526.2108989,0.028539136422079683,-1.672562146431e-05,0.0,-0.00040302253099174445,0.019421029835939407,0.00566036906093359,0.003814256750047207,-0.0003845684372839048
1770091526.2308733,0.030656437995123943,-1.7578941749351896e-05,0.0,-0.00040302253099174445,0.022898267954587936,0.006843230687081814,0.003170776879414916,-0.0002475657913813288
1770091526.2508621,0.03267531498345809,-1.8392594707004426e-05,0.0,-0.0006029113465238811,0.026643170043826103,0.007009611465036869,0.0026869543362408876,-9.909571863411124e-05
1770091526.270858,0.03479488569719495,-1.9670508094917502e-05,0.0,-0.0010028304175849932,0.03050210140645504,0.007037214003503323,0.0023300829343497753,5.569920249279859e-05
1770091526.2908416,0.03701303590541861,-2.1894937340176452e-05,0.0,-0.0012026638631183674,0.03470268100500107,0.006761202588677406,0.001610608771443367,0.00020618576437234423
1770091526.310828,0.039131598048256166,-2.4442856699575078e-05,0.0,-0.001602392854183728,0.03895745426416397,0.007001967169344425,0.001480089733377099,0.00036835633840488644
1770091526.3308258,0.04125137323178792,-2.7839572213349616e-05,0.0,-0.001602392854183728,0.03895745426416397,0.007001967169344425,0.001480089733377099,0.00036835633840488644
1770091526.3509493,0.04338444906608681,-3.125760061311083e-05,0.0,-0.001602392854183728,0.04329628124833107,0.006952784024178982,0.0012790041510015726,0.0005416459315125565
1770091526.3709736,0.045507026249988175,-3.465880603609791e-05,0.0,-0.0012019060831353053,0.04329628124833107,0.006952784024178982,0.0012790041510015726,0.0005416459315125565
1770091526.3907952,0.047707234166156166,-3.730325058807181e-05,0.0,-0.001003689017565802,0.04769924655556679,0.006321120075881481,0.0005728686228394508,0.0007266027845939929
1770091526.4107776,0.04992526715652664,-3.952946668866251e-05,0.0,-0.0008038661320321917,0.04769924655556679,0.006321120075881481,0.0005728686228394508,0.0007266027845939929
1770091526.4307716,0.05214460424205949,-4.13135169915703e-05,0.0,-0.0010038064675631769,0.0520530641078949,0.005564518738538027,0.00031744976877234876,0.0008758247108286163
1770091526.4507601,0.05446326506316718,-4.364100450163034e-05,0.0,-0.0010038064675631769,0.056224413216114044,0.004902413580566645,0.00017979623225983232,0.0009958161189079857
1770091526.4707687,0.05678425330703531,-4.5970828294494776e-05,0.0,-0.0010038064675631769,0.056224413216114044,0.004902413580566645,0.00017979623225983232,0.0009958161189079857
1770091526.4907398,0.05910091324520864,-4.829630730464987e-05,0.0,-0.0010038064675631769,0.05961655080318451,0.004647414665669203,0.00045447988668456674,0.0010535736375252539
1770091526.5107098,0.06141742458746112,-5.0621637153208465e-05,0.0,-0.0010038064675631769,0.05961655080318451,0.004647414665669203,0.00045447988668456674,0.0010535736375252539
1770091526.5307019,0.0636365410480382,-5.284920135679663e-05,0.0,-0.0008038859720317483,0.06338409334421158,0.004363164305686951,0.0004407679080031812,0.00111887044905041
1770091526.5507054,0.0657569323258664,-5.455375452744051e-05,0.0,-0.0008038859720317483,0.06650358438491821,0.0038616678211838007,6.767921149730682e-06,0.00118456813466182
1770091526.5707006,0.06777643906564694,-5.617720801568323e-05,0.0,-0.00100383718756249,0.06650358438491821,0.0038616678211838007,6.767921149730682e-06,0.00118456813466182
1770091526.590679,0.06989414339164586,-5.830303908444188e-05,0.0,-0.00100383718756249,0.06950899213552475,0.0033141400199383497,3.742377521120943e-05,0.0012501705369971198
1770091526.6106493,0.0720110031100803,-6.042802230443362e-05,0.0,-0.00100383718756249,0.06950899213552475,0.0033141400199383497,3.742377521120943e-05,0.0012501705369971198
1770091526.6306553,0.07413162126857668,-6.255677838759406e-05,0.0,-0.00100383718756249,0.0723227858543396,0.0026018531061708927,0.0007815500139258802,0.001316808517549639
1770091526.6506467,0.07625071302786017,-6.468400221394685e-05,0.0,-0.00100383718756249,0.07463029772043228,0.0017255450366064906,0.0012339407112449408,0.0013584699978110445
1770091526.6706483,0.0783708936185822,-6.681231905015576e-05,0.0,-0.00100383718756249,0.07463029772043228,0.0017255450366064906,0.0012339407112449408,0.0013584699978110445
1770091526.690601,0.08028636300613291,-6.873513909888502e-05,0.0,-0.00100383718756249,0.07680905610322952,0.0011955827940255404,-0.00035065459087491035,0.0013910802546112844
1770091526.7105968,0.08230592755690425,-7.07624537785999e-05,0.0,-0.000803880212031877,0.07680905610322952,0.0011955827940255404,-0.00035065459087491035,0.0013910802546112844
1770091526.7305968,0.08432592232855345,-7.23862879537231e-05,0.0,-0.0006038806765022149,0.07893413305282593,0.00044191768392920494,-0.000925457919947803,0.0014069111484458815
1770091526.7505932,0.08634555853162196,-7.360590737857412e-05,0.0,-0.00040391667097175893,0.08171238005161285,-0.0006144404178485274,-0.0022148340940475464,0.0013698169434172402
1770091526.770583,0.088364516319224,-7.442139813132359e-05,0.0,-0.00020401985543980103,0.08393537998199463,-0.0010625412687659264,-0.0029396750032901764,0.0012150426598431503
1770091526.7905605,0.09028237367198012,-7.481267911661596e-05,0.0,-0.00020401985543980103,0.08668974786996841,-0.0010349794756621122,-0.004054835066199303,0.0010288757451879114
1770091526.890494,0.09967598007347336,-7.941284447838538e-05,0.0,-0.0006040230964990317,0.08918815851211548,-0.000588982249610126,-0.004304159432649612,0.0008917280926836707
1770091526.9104474,0.101591493084692,-8.056985871951571e-05,0.0,-0.0006040230964990317,0.09166776388883591,-0.00023597548715770245,-0.00475652888417244,0.0008026015714895119
1770091526.930483,0.10341475306306822,-8.167114999131041e-05,0.0,-0.0008043813720206752,0.0943751260638237,-0.000144572724821046,-0.005166869144886732,0.0007673851443913381
